"anio" "mes" "dia" "pp" "tmax" "tmin"
1976 10 19 0 28.5 15
1976 10 20 21 25 16
1976 10 21 10.5 21 16.5
1976 10 22 1 25 15.5
1976 10 23 0 28 13
1976 10 24 0 29 14
1976 10 25 0 28.5 16.5
1976 10 26 0 27 17
1976 10 27 0 28 19
1976 10 28 2 30 19
1976 10 29 8.5 29.5 20
1976 10 30 8 25 19.5
1976 10 31 5.5 20 19
1976 11 1 3.5 20.5 16
1976 11 2 2 22 16
1976 11 3 9.5 17.5 16
1976 11 4 0 20 14
1976 11 5 2 18 13.5
1976 11 6 0 21 13.5
1976 11 7 3 26 14
1976 11 8 3.5 21 15
1976 11 9 0 22 14
1976 11 10 0 26.5 14
1976 11 11 0 27 13
1976 11 12 11 25 15
1976 11 13 5 23 17.5
1976 11 14 4 20 16
1976 11 15 0 20 14.5
1976 11 16 6 24 14.5
1976 11 17 3 20 15
1976 11 18 2.5 19 15.5
1976 11 19 0 20 14
1976 11 20 0 21 16
1976 11 21 10.5 24 15
1976 11 22 1.5 20 16
1976 11 23 2 19 14.5
1976 11 24 1 19.5 14.5
1976 11 25 0 25.5 13.5
1976 11 26 0 29 13.5
1976 11 27 0 31 14
1976 11 28 3 25 15
1976 11 29 1 14.2 14
1976 11 30 0 15 10
1976 12 1 0 24 10
1976 12 2 3 20.5 12
1976 12 3 0 22 12
1976 12 4 0 25 13
1976 12 5 0 25 15
1976 12 6 0 28.5 12
1976 12 7 1.5 19 12.5
1976 12 8 3 14 13
1976 12 9 0 20.5 11.5
1976 12 10 0 23.5 12
1976 12 11 0 26.5 12.5
1976 12 12 1.5 24 14
1976 12 13 2 20 16.5
1976 12 14 3 19.5 16.5
1976 12 15 7 17.5 15
1976 12 16 3.5 16.5 15
1976 12 17 0 20.5 13
1976 12 18 0 27 13.5
1976 12 19 0 26 11.5
1976 12 20 26.5 27 12
1976 12 21 2.5 16 13
1976 12 22 0 24 12
1976 12 23 2 21 12.5
1976 12 24 0 22.5 13
1976 12 25 4 27 12.5
1976 12 26 0 16 12
1976 12 27 0 19 12
1976 12 28 0 30 9
1976 12 29 0 24 10.5
1976 12 30 0 27.5 10.5
1976 12 31 0 31 11
1977 1 1 1.5 20 12.5
1977 1 2 2 19 16.5
1977 1 3 3 18 16
1977 1 4 0 27 11.5
1977 1 5 0 26.5 11.5
1977 1 6 0 29.5 8.5
1977 1 7 0 26 9
1977 1 8 0 28 10.5
1977 1 9 0 33 9.5
1977 1 10 0 15.5 10
1977 1 11 0 19.5 11
1977 1 12 0 24 11.5
1977 1 13 0 27.5 11.5
1977 1 14 0 25.5 12
1977 1 15 0 23 13
1977 1 16 23 19 14
1977 1 17 7 17 14.5
1977 1 18 5.5 15.5 13.5
1977 1 19 0 13.5 10
1977 1 20 1 19 6
1977 1 21 0 17.5 6.5
1977 1 22 0 21 11.5
1977 1 23 0 24 8.5
1977 1 24 2 21 9.5
1977 1 25 1.5 21.5 12
1977 1 26 0 25 12.5
1977 1 27 0 27.5 11
1977 1 28 1 32.5 11.5
1977 1 29 0 20.5 12
1977 1 30 0 22 14.5
1977 1 31 1 21.5 12
1977 2 1 1 20 14
1977 2 2 0 20 13.5
1977 2 3 1 27 11
1977 2 4 1 20 11
1977 2 5 2 16 14
1977 2 6 0 23.5 12.5
1977 2 7 2 19.5 13
1977 2 8 4 24.5 15
1977 2 9 6.5 19 16
1977 2 10 0 23 15
1977 2 11 0 27 12
1977 2 12 1 27.5 12
1977 2 13 0 19 13
1977 2 14 0 20 12.5
1977 2 15 3.5 19 12.5
1977 2 16 4.5 14.5 13
1977 2 17 1 16 12
1977 2 18 0 21.5 11.5
1977 2 19 0 26 12
1977 2 20 0 23 11.5
1977 2 21 0 23 11.5
1977 2 22 0 27.5 12
1977 2 23 0 35.5 14
1977 2 24 0 30.5 13
1977 2 25 0 32 9
1977 2 26 3.5 35.5 10
1977 2 27 0 17 14.5
1977 2 28 3 18 13
1977 3 1 0 23 11.5
1977 3 2 0 27 9
1977 3 3 0 32 10
1977 3 4 0 27 12.5
1977 3 5 1 26 13
1977 3 6 8 18.5 16
1977 3 7 8.5 15.5 14
1977 3 8 0 17 11.5
1977 3 9 0 36.5 8
1977 3 10 0 29 9.5
1977 3 11 0 38 11.5
1977 3 12 0 19 16
1977 3 13 0 28 11.5
1977 3 14 0 31.5 12.5
1977 3 15 0 34 13.5
1977 3 16 0 31 15
1977 3 17 0 32 11
1977 3 18 0 30.5 11.5
1977 3 19 0 35.5 12.5
1977 3 20 0 31 14
1977 3 21 0 33 13
1977 3 22 13.5 27 15
1977 3 23 1 27 18
1977 3 24 0 27 17.5
1977 3 25 0 31.5 16
1977 3 26 0 32 16.5
1977 3 27 0 37 16
1977 3 28 0 34.5 15
1977 3 29 0 34 16.5
1977 3 30 0 35 14.5
1977 3 31 0 33.5 17.5
1977 4 1 0 32.5 14.5
1977 4 2 0 37 16
1977 4 3 0 37 16
1977 4 4 1 37.5 16
1977 4 5 0 23 14
1977 4 6 0 25.5 11
1977 4 7 0 27 12.5
1977 4 8 8.5 23.5 15.5
1977 4 9 0 25 11.5
1977 4 10 0 27.5 13.5
1977 4 11 0 25.5 14
1977 4 12 0 25 13.5
1977 4 13 4 27 15
1977 4 14 1 30 15
1977 4 15 0 26 17
1977 4 16 0 33 14
1977 4 17 0 31.5 16.5
1977 4 18 0 31 18
1977 4 19 0 28 18.5
1977 4 20 0 29.5 18
1977 4 21 0 33 18
1977 4 22 71 29 16
1977 4 23 18 28.5 16
1977 4 24 0 25 17
1977 4 25 2 25 13.5
1977 4 26 1 23 15
1977 4 27 1.5 21.5 16.5
1977 4 28 0 25 16.5
1977 4 29 0 29 15
1977 4 30 3 27 16
1977 5 1 0 31 13.5
1977 5 2 10.5 31 15
1977 5 3 0 31 14
1977 5 4 0 30.5 14.5
1977 5 5 0 29 16
1977 5 6 0 31.5 15
1977 5 7 0 31.5 17
1977 5 8 98 31 19
1977 5 9 0 32 17
1977 5 10 27 31.5 17.5
1977 5 11 1 31 18
1977 5 12 9 28 20
1977 5 13 1 26.5 19
1977 5 14 0 27 19.5
1977 5 15 0 27.5 18
1977 5 16 0 30.5 17.5
1977 5 17 0 31.5 18.5
1977 5 18 0 32 19
1977 5 19 0 32 18.5
1977 5 20 0 31.5 18
1977 5 21 0 33 19
1977 5 22 12 32.5 20.5
1977 5 23 1.5 31 20
1977 5 24 0 29 19
1977 5 25 26.5 29.5 19
1977 5 26 0 30.5 17.5
1977 5 27 0 31.5 19.5
1977 5 28 0 32.5 21.5
1977 5 29 0 32.5 17.5
1977 5 30 0 31.5 18
1977 5 31 0 30.5 19
1977 6 1 0 30 14.5
1977 6 2 0 31.5 16
1977 6 3 6 30.5 15.5
1977 6 4 0 29 14
1977 6 5 0 30.5 16.5
1977 6 6 95 31 16
1977 6 7 20 29 18
1977 6 8 0 29 18
1977 6 9 0 30 18
1977 6 10 0 31 18.5
1977 6 11 7 29.5 20
1977 6 12 13.5 30.5 19.5
1977 6 13 42 30.5 18.5
1977 6 14 0 30.5 19.5
1977 6 15 31 30.5 18.5
1977 6 16 0 29 18
1977 6 17 1 20 18
1977 6 18 61 27.5 16
1977 6 19 45.5 29.5 18
1977 6 20 0 28 19.5
1977 6 21 21.5 28 19
1977 6 22 14 31 19
1977 6 23 18 30.5 19.5
1977 6 24 0 31 18
1977 6 25 18.5 31 18
1977 6 26 0 29 13.5
1977 6 27 0 30.5 16
1977 6 28 1.5 31.5 18
1977 6 29 0 32 18.5
1977 6 30 0 31.5 13
1977 7 1 3.5 30 17
1977 7 2 12 29 18.5
1977 7 3 1 28.5 18
1977 7 4 20 29 18
1977 7 5 40 28 17
1977 7 6 2 27 17
1977 7 7 1.5 29 18
1977 7 8 15 30 17.5
1977 7 9 45 28 17.5
1977 7 10 2 29 17.5
1977 7 11 4 27 16.5
1977 7 12 0 30 15
1977 7 13 38 28 16
1977 7 14 19 25 17.5
1977 7 15 26 27.5 15.5
1977 7 16 0 29.5 17
1977 7 17 20 30 16
1977 7 18 0 30 16.5
1977 7 19 25 31 17.5
1977 7 20 6.5 31 18.5
1977 7 21 4.5 30 17.5
1977 7 22 23 28 16
1977 7 23 43 28 17
1977 7 24 0 29.5 17
1977 7 25 5 30.5 17.5
1977 7 26 8.5 30 17
1977 7 27 14 30 16
1977 7 28 4 30 16
1977 7 29 16.5 31 16.5
1977 7 30 17 30 17.5
1977 7 31 49 31 17.5
1977 8 1 26 31 16.5
1977 8 2 0 31 16.5
1977 8 3 0 31 18
1977 8 4 1 30 16.5
1977 8 5 38 30 17
1977 8 6 7 29.5 17
1977 8 7 18.5 28 18.5
1977 8 8 10 30 17
1977 8 9 13 30 18
1977 8 10 12.5 27 19
1977 8 11 10 30 19
1977 8 12 9.5 30 17.5
1977 8 13 11.5 30 18.5
1977 8 14 3 31 18.5
1977 8 15 13 30 17.5
1977 8 16 28 27.5 16.5
1977 8 17 2.5 27 16.5
1977 8 18 4 30 16
1977 8 19 0 30 15
1977 8 20 20 30.5 17
1977 8 21 4 31 18.5
1977 8 22 0 32 17.5
1977 8 23 0 32 17
1977 8 24 0 32 19.5
1977 8 25 1 31.5 16
1977 8 26 1 31.5 16.5
1977 8 27 0.5 31 18
1977 8 28 30 32 18
1977 8 29 7.5 31 17
1977 8 30 0 31 17
1977 8 31 3 32.5 17
1977 9 1 0 32.5 17.5
1977 9 2 29.5 30.5 18
1977 9 3 50.5 30 19
1977 9 4 0 31 18
1977 9 5 0 31 17
1977 9 6 16 32 17
1977 9 7 0 31 18
1977 9 8 1 30 18
1977 9 9 3.5 31 18.5
1977 9 10 11 31.5 17
1977 9 11 0 31 17.5
1977 9 12 0 32 16
1977 9 13 2.5 31.5 16.5
1977 9 14 1 32 17.5
1977 9 15 2.5 30 18
1977 9 16 28 30 19
1977 9 17 1.5 31 18
1977 9 18 0 29.5 19
1977 9 19 20 31 18.5
1977 9 20 50 27 17.5
1977 9 21 1 28.5 16
1977 9 22 8 29.5 17.5
1977 9 23 0 31 19
1977 9 24 0 31 18.5
1977 9 25 0 32 19
1977 9 26 13.5 32 18.5
1977 9 27 0 31 19
1977 9 28 3 31.5 18.5
1977 9 29 5 31 16.5
1977 9 30 0 31 17.5
1977 10 1 6 32 19.5
1977 10 2 14 31 19.5
1977 10 3 46.5 28 19
1977 10 4 5 29 17
1977 10 5 0 30 18.5
1977 10 6 23.5 30.5 17.5
1977 10 7 1 27 18
1977 10 8 0 31.5 16
1977 10 9 0 31.5 16
1977 10 10 0 31.5 17
1977 10 11 10.5 32 16
1977 10 12 2.5 26 17
1977 10 13 1.5 21 17
1977 10 14 2 24 16
1977 10 15 12 24 16
1977 10 16 0 26 17
1977 10 17 2.5 25 16.5
1977 10 18 0 28 12
1977 10 19 1 28.5 12
1977 10 20 7 28 13.5
1977 10 21 10.5 28 16
1977 10 22 0 30 17
1977 10 23 50 29 19
1977 10 24 29.5 31 19.5
1977 10 25 48 30 19.5
1977 10 26 29 27 18
1977 10 27 4 29 16
1977 10 28 71 29.5 17
1977 10 29 1.5 27 18.5
1977 10 30 0 30 16
1977 10 31 0 26.5 17
1977 11 1 0 26.5 17.5
1977 11 2 13 28 17.5
1977 11 3 0 22 16
1977 11 4 0 26 14.5
1977 11 5 0 26.5 12.5
1977 11 6 0 28 12
1977 11 7 0 30 13
1977 11 8 0 30 14
1977 11 9 33 31 16
1977 11 10 1 21 17
1977 11 11 3 17.5 15
1977 11 12 4.5 18 15
1977 11 13 6.5 16 14
1977 11 14 0 25.5 9
1977 11 15 0 26 10
1977 11 16 0 28 12.5
1977 11 17 0 29 14
1977 11 18 3.5 26 15
1977 11 19 0 29 15
1977 11 20 0 30.5 15
1977 11 21 0 30 16
1977 11 22 20 25.5 16.5
1977 11 23 0 26.5 16.5
1977 11 24 0 27.5 17
1977 11 25 15 28.5 15
1977 11 26 0 28 15.5
1977 11 27 0 28 12
1977 11 28 0 27 10
1977 11 29 0 27 10
1977 11 30 0 26 11
1977 12 1 7 25 15
1977 12 2 1.5 22.5 18
1977 12 3 0 28 13
1977 12 4 0 30 13.5
1977 12 5 0 32.5 14
1977 12 6 1 26.5 14.5
1977 12 7 0 21 15
1977 12 8 0 27 12.5
1977 12 9 0 29 13.5
1977 12 10 1.5 25 13.5
1977 12 11 2.5 26 17
1977 12 12 0 24.5 16
1977 12 13 3 27 16
1977 12 14 0 23 16
1977 12 15 0 22.5 16
1977 12 16 0 26 15
1977 12 17 0 32 13
1977 12 18 0 27.5 12
1977 12 19 0 29 8.5
1977 12 20 1.5 29.5 8
1977 12 21 0 15.5 9
1977 12 22 0 17 7
1977 12 23 0 24 4.5
1977 12 24 0 27 5
1977 12 25 0 28 8
1977 12 26 0 27.5 9.5
1977 12 27 13.5 22 12
1977 12 28 0 23 16
1977 12 29 0 29 13
1977 12 30 0 29 10
1977 12 31 0 27 10.5
1978 1 1 0 28 11.5
1978 1 2 0 27 12
1978 1 3 1 19 14
1978 1 4 0 25 14
1978 1 5 0 28.5 11
1978 1 6 0 28 11.5
1978 1 7 0 28.5 11
1978 1 8 1 23.5 11.5
1978 1 9 2.5 20 12
1978 1 10 0 20 10
1978 1 11 0 25 9.5
1978 1 12 0 27.5 9.5
1978 1 13 21 23 9.5
1978 1 14 0 19 12.5
1978 1 15 0 20 10
1978 1 16 0 28 10
1978 1 17 0 25.5 11.5
1978 1 18 1 25 11
1978 1 19 1.5 17.1 11.5
1978 1 20 0 17 11.5
1978 1 21 1 21 12
1978 1 22 1 20 14
1978 1 23 0 25 14
1978 1 24 0 28.5 11.5
1978 1 25 1 27.5 11.5
1978 1 26 1.5 15 12
1978 1 27 0 21.5 12
1978 1 28 3.5 21 12.5
1978 1 29 0 21 14
1978 1 30 0 25.5 13.5
1978 1 31 0 27.5 11
1978 2 1 0 25.5 11
1978 2 2 1 24 11
1978 2 3 4.5 20 15.5
1978 2 4 4 18 15
1978 2 5 4.5 20 12.5
1978 2 6 0 19 11
1978 2 7 1 24 10.5
1978 2 8 6.5 21 10.5
1978 2 9 0 23.5 12.5
1978 2 10 0 24 14
1978 2 11 0 25 11
1978 2 12 0 34 10.5
1978 2 13 4 29 13
1978 2 14 1 21.5 13.5
1978 2 15 0 25.5 13.5
1978 2 16 1 20 15
1978 2 17 0 23 15.5
1978 2 18 3 18 12.5
1978 2 19 4 13.5 12.5
1978 2 20 5.5 22.5 11.5
1978 2 21 2.5 13.6 12
1978 2 22 1 16 9
1978 2 23 1 20 9.5
1978 2 24 0 22.5 11
1978 2 25 0 28 9.5
1978 2 26 0 29 10
1978 2 27 0 30 11
1978 2 28 0 32 14
1978 3 1 0 32 12
1978 3 2 0 32.5 13
1978 3 3 1 22.5 14.5
1978 3 4 6 18.5 15.5
1978 3 5 1 22 14.5
1978 3 6 0 27.5 15
1978 3 7 0 31.5 13.5
1978 3 8 2 25 15
1978 3 9 0 21 12.5
1978 3 10 0 28 8
1978 3 11 0 32 9
1978 3 12 0 32 11
1978 3 13 0 35.5 13
1978 3 14 0 32 12
1978 3 15 0 28.5 13
1978 3 16 11.5 21 16
1978 3 17 0 16 12
1978 3 18 0 19.5 10.5
1978 3 19 0 26 11
1978 3 20 0 26.5 13
1978 3 21 0 30 11
1978 3 22 0 28.5 13
1978 3 23 0 30 14
1978 3 24 4.5 32.5 15
1978 3 25 13 27 17.5
1978 3 26 14 20 18.5
1978 3 27 5.5 16.5 14.5
1978 3 28 0 24.5 14
1978 3 29 1 20 14.5
1978 3 30 3.5 19 15.5
1978 3 31 0 26 15.5
1978 4 1 0 26 11
1978 4 2 0 28.5 11
1978 4 3 0 29 12.5
1978 4 4 0 29 13.5
1978 4 5 0 29 15
1978 4 6 0 30 12
1978 4 7 0 30.5 14
1978 4 8 0 30 16
1978 4 9 0 31.5 16
1978 4 10 0 35 18
1978 4 11 2.5 25.5 20
1978 4 12 3 20 18
1978 4 13 0 22.5 16
1978 4 14 2 29 15.5
1978 4 15 0 29 16
1978 4 16 0 30.5 15
1978 4 17 0 34 15.5
1978 4 18 0 33 17
1978 4 19 2 31.5 18.5
1978 4 20 4.5 27.5 21
1978 4 21 0 27 20
1978 4 22 0 31 17
1978 4 23 0 31.5 17
1978 4 24 0 31 19
1978 4 25 8.5 30.5 19.5
1978 4 26 0 27 18
1978 4 27 0 31 15
1978 4 28 0 30.5 15
1978 4 29 0 33.5 17
1978 4 30 0 35 16.5
1978 5 1 0 36.6 19
1978 5 2 0 36.5 15.5
1978 5 3 0 37 17
1978 5 4 0 26 19.5
1978 5 5 0 33.5 17.5
1978 5 6 0 37 18
1978 5 7 0 38 17
1978 5 8 0 37 17.5
1978 5 9 0 36 19
1978 5 10 0 34 18.5
1978 5 11 0 34.5 19
1978 5 12 0 35 16
1978 5 13 0 35 17
1978 5 14 0 32 17.5
1978 5 15 0 33.5 16.5
1978 5 16 8.5 33 17
1978 5 17 0 34 17
1978 5 18 0 36 18
1978 5 19 0 34.5 21
1978 5 20 0 32 20
1978 5 21 20 32 17.5
1978 5 22 74.5 31 18.5
1978 5 23 26 31.5 17
1978 5 24 19.5 33 17
1978 5 25 1.5 33 16.5
1978 5 26 0 32 19.5
1978 5 27 54 30.5 21
1978 5 28 0 31.5 18
1978 5 29 1 31.5 19.5
1978 5 30 5 27.5 19.5
1978 5 31 40 29.5 18
1978 6 1 16 30.5 18.5
1978 6 2 0 31.5 19.5
1978 6 3 9 29 19.5
1978 6 4 45 29 20.5
1978 6 5 0 28.5 19.5
1978 6 6 0 30.5 18
1978 6 7 17.5 31 20.5
1978 6 8 37.5 29.5 20
1978 6 9 16 25.5 19.5
1978 6 10 0 28.5 19.5
1978 6 11 0 31 16.5
1978 6 12 13 29 19
1978 6 13 1 27.5 17.5
1978 6 14 1 29 18
1978 6 15 4 31 17
1978 6 16 1 30.5 17
1978 6 17 15 32 17
1978 6 18 6 29 19
1978 6 19 3 28 18
1978 6 20 1.5 31 18
1978 6 21 11.5 31 18
1978 6 22 45.5 30.5 17
1978 6 23 71 29 18
1978 6 24 0 29 18.5
1978 6 25 1 30.5 17
1978 6 26 36 30 16.5
1978 6 27 14.5 29.5 17
1978 6 28 36 29 19
1978 6 29 22 27 18.5
1978 6 30 28.5 28.5 17
1978 7 1 9 30 16.5
1978 7 2 1 30 18
1978 7 3 0 30.5 16
1978 7 4 26 28 18
1978 7 5 5.5 29 18
1978 7 6 23.5 30 18
1978 7 7 0 28.5 17
1978 7 8 0 29 17.5
1978 7 9 28.5 28 18
1978 7 10 8 29 18.5
1978 7 11 0 30 19
1978 7 12 0 30.5 17
1978 7 13 0 30 16
1978 7 14 1 30.5 16
1978 7 15 11 30 16
1978 7 16 0 31.5 17
1978 7 17 0 30.5 16.5
1978 7 18 37 29 18
1978 7 19 0 31 19
1978 7 20 0 30.5 17.5
1978 7 21 23 30 16.5
1978 7 22 61 29 18
1978 7 23 28 30 18.5
1978 7 24 64 29 17.5
1978 7 25 30 27.5 18
1978 7 26 1 30 18.5
1978 7 27 6.5 30 18.5
1978 7 28 0 30 18.5
1978 7 29 26.5 30 17.5
1978 7 30 48 30 17
1978 7 31 1.5 31 18.5
1978 8 1 0 30 18.5
1978 8 2 0 30 17.5
1978 8 3 0 30.5 13
1978 8 4 8 30.5 16
1978 8 5 13 29.5 16
1978 8 6 48 29 16.5
1978 8 7 28 30 15.5
1978 8 8 3.5 29 17.5
1978 8 9 13.5 27.5 18
1978 8 10 27 29 17.5
1978 8 11 5 29 18
1978 8 12 4.5 31 17
1978 8 13 12.6 30.5 19
1978 8 14 38 30 18
1978 8 15 0 30 17
1978 8 16 0 30 17
1978 8 17 1 31.5 17
1978 8 18 16 31.5 16.5
1978 8 19 13 31.5 16.5
1978 8 20 82 27.5 18
1978 8 21 8.5 29.5 19
1978 8 22 4.5 30 16
1978 8 23 2 31 16
1978 8 24 3.5 30 17.5
1978 8 25 8 28.5 18
1978 8 26 7.5 29 17
1978 8 27 0 30 19
1978 8 28 0 32 19
1978 8 29 10.5 31.5 18
1978 8 30 1 31 18
1978 8 31 57 30 17.5
1978 9 1 0 30 17
1978 9 2 20 30 15
1978 9 3 0 28.5 17
1978 9 4 4.5 27.5 18.5
1978 9 5 0 27.5 17.5
1978 9 6 6.5 29 17
1978 9 7 86 30 18
1978 9 8 5 29.5 19
1978 9 9 6 30 19
1978 9 10 27.5 30 18
1978 9 11 0 29.5 17.5
1978 9 12 0 32 18
1978 9 13 0 32 18.5
1978 9 14 0 31.5 18.5
1978 9 15 16.5 30.5 19.5
1978 9 16 33 31 16
1978 9 17 25 29.5 15.5
1978 9 18 8.5 29.5 16.5
1978 9 19 29 31 16
1978 9 20 41.5 25.5 17
1978 9 21 0 28.5 17.5
1978 9 22 15.5 29 19
1978 9 23 54 25.5 19.5
1978 9 24 7 29 20
1978 9 25 14 29 18
1978 9 26 0 27.5 16.5
1978 9 27 37 26.5 17
1978 9 28 19 24.5 17.5
1978 9 29 20 29 19
1978 9 30 4.5 24 19
1978 10 1 0 27 18
1978 10 2 0 21 16.5
1978 10 3 0 30 17.5
1978 10 4 1 30 19
1978 10 5 3 30 18
1978 10 6 58 30 19
1978 10 7 2.5 26.5 19.5
1978 10 8 21 29 18
1978 10 9 15 29 18
1978 10 10 31 27 18.5
1978 10 11 52 29 17.5
1978 10 12 7 25 17.5
1978 10 13 13.5 26.5 17
1978 10 14 10 26.5 15
1978 10 15 0 26 14
1978 10 16 1.5 23.5 16
1978 10 17 0 26.5 15.5
1978 10 18 1 21 16
1978 10 19 0 22 16
1978 10 20 0 25 13
1978 10 21 0 27.5 12
1978 10 22 1 27 13
1978 10 23 3.5 28.5 14
1978 10 24 1 28.5 13
1978 10 25 0 28 14
1978 10 26 0 26 14.5
1978 10 27 14.5 21 16
1978 10 28 2 28 16
1978 10 29 1 25 17.5
1978 10 30 5 27 15.5
1978 10 31 1 25 17
1978 11 1 0 26.5 17.5
1978 11 2 5.5 27.5 15.5
1978 11 3 24.5 25 17
1978 11 4 0 27 15
1978 11 5 0 22.5 16
1978 11 6 0 28.5 14
1978 11 7 0 23.5 16
1978 11 8 1 22.5 16
1978 11 9 0 27 15.5
1978 11 10 0 28.5 13
1978 11 11 0 28.5 14
1978 11 12 0 28 14
1978 11 13 0 28.5 13.5
1978 11 14 0 28 14
1978 11 15 0 28 15
1978 11 16 0 29 15.5
1978 11 17 1 29 16
1978 11 18 1 27 15
1978 11 19 11 25 15.5
1978 11 20 0 26 16.5
1978 11 21 3 27.5 14
1978 11 22 8 28 15.5
1978 11 23 1 27 17.5
1978 11 24 1 27 17
1978 11 25 0 26 18
1978 11 26 0 28.5 16
1978 11 27 0 31.5 16
1978 11 28 1.5 25 16.5
1978 11 29 0 25.5 16.5
1978 11 30 0 28.5 17
1978 12 1 0 28.5 18
1978 12 2 0 30 14.5
1978 12 3 0 30.5 14.5
1978 12 4 1 30 15.5
1978 12 5 0 24 16.5
1978 12 6 0 31 13.5
1978 12 7 0 31 14
1978 12 8 1 31 15
1978 12 9 4 19.1 16
1978 12 10 0 16.5 9.5
1978 12 11 3.5 22 10
1978 12 12 11.5 22 11.5
1978 12 13 2 20.5 15.5
1978 12 14 0 19 14.5
1978 12 15 0 25.5 9
1978 12 16 0 26 10
1978 12 17 0 23.5 13.5
1978 12 18 0 25 16
1978 12 19 0 28 11
1978 12 20 0 29.5 11
1978 12 21 0 28 11.5
1978 12 22 0 19 12.5
1978 12 23 0 27 11.5
1978 12 24 3 22 12
1978 12 25 0 25 12.5
1978 12 26 0 27 11.5
1978 12 27 1 22 12
1978 12 28 0 21 17
1978 12 29 0 26.5 11.5
1978 12 30 0 28 11.5
1978 12 31 0 29.5 10
1979 1 1 8 28 10.5
1979 1 2 8 16 11
1979 1 3 0 18 7.5
1979 1 4 0 21 7
1979 1 5 0 25 11
1979 1 6 0 27.5 12
1979 1 7 3.5 30 11
1979 1 8 5 16 11
1979 1 9 1 18 12.5
1979 1 10 0 24 8
1979 1 11 1.5 17 9.5
1979 1 12 0 23.5 13.5
1979 1 13 0 31 8.5
1979 1 14 0 17 9
1979 1 15 0 23 10
1979 1 16 0 27 10.5
1979 1 17 1 27 10.5
1979 1 18 0 29 15.5
1979 1 19 0 28 12.5
1979 1 20 0 33.5 13
1979 1 21 1 14 13.5
1979 1 22 0 25 7
1979 1 23 0 33 7.5
1979 1 24 4.5 16 15.5
1979 1 25 0 25.5 12
1979 1 26 0 34 12
1979 1 27 0 31.5 14
1979 1 28 5 18 14.5
1979 1 29 0 27 16
1979 1 30 0 30 15.5
1979 1 31 5.5 18 15.5
1979 2 1 0 18 13
1979 2 2 0 25 13
1979 2 3 0 28 10
1979 2 4 0 26.5 10.5
1979 2 5 0 25 13.5
1979 2 6 0 27.5 12
1979 2 7 5 19 13
1979 2 8 0 20 11.5
1979 2 9 18 17 12
1979 2 10 0 19.5 12
1979 2 11 8 20 12.5
1979 2 12 3 19 13
1979 2 13 0 22 13
1979 2 14 0 26.5 10
1979 2 15 0 29 10.5
1979 2 16 0 30.5 11
1979 2 17 3.5 25 13
1979 2 18 4.5 20.5 16
1979 2 19 1 24 13
1979 2 20 0 26.5 13
1979 2 21 0 28.5 12.5
1979 2 22 0 29.5 12
1979 2 23 0 33 13
1979 2 24 0 33.5 13.5
1979 2 25 0 19.1 14.5
1979 2 26 0 19.5 12.5
1979 2 27 0 26 9
1979 2 28 0 31 10
1979 3 1 0 27 14
1979 3 2 0 30 14
1979 3 3 0 34.5 15
1979 3 4 0 20 16.5
1979 3 5 5.5 21 15
1979 3 6 5.5 16.5 14.5
1979 3 7 4.5 15.5 13
1979 3 8 0 25 13.5
1979 3 9 0 28 12
1979 3 10 0 31 12
1979 3 11 3 22.5 13
1979 3 12 0 25 15.5
1979 3 13 0 29.5 13
1979 3 14 0 30.5 14
1979 3 15 0 27 14
1979 3 16 3 27 14.5
1979 3 17 0 27 16
1979 3 18 0 29.5 14
1979 3 19 0 32 14
1979 3 20 0 32 15
1979 3 21 0 31.5 17.5
1979 3 22 0 34.5 17
1979 3 23 5 30.5 16.5
1979 3 24 3 22.5 16
1979 3 25 1.5 19 15.5
1979 3 26 0 22.5 14
1979 3 27 0 25.5 14
1979 3 28 0 30 15
1979 3 29 0 31 17
1979 3 30 0 31.5 17.5
1979 3 31 0 27 18.5
1979 4 1 0 32 17
1979 4 2 0 33 17
1979 4 3 0 34 16
1979 4 4 2 26.5 18.5
1979 4 5 4.5 23.5 20
1979 4 6 0 29 19
1979 4 7 0 30 16.5
1979 4 8 0 30 13
1979 4 9 0 33.5 15
1979 4 10 0 31 16.5
1979 4 11 0 37 16
1979 4 12 0 37 15
1979 4 13 0 33 10.5
1979 4 14 0 30 20
1979 4 15 0 31.5 19
1979 4 16 0 32 17.5
1979 4 17 1.5 30.5 17.5
1979 4 18 0 32.5 14
1979 4 19 0 33 15.5
1979 4 20 1.5 31.5 18.5
1979 4 21 7 35 14.5
1979 4 22 5.5 21 13
1979 4 23 18.5 25.5 18
1979 4 24 15.5 27.5 14
1979 4 25 0 31 13.5
1979 4 26 0 36 16
1979 4 27 1 32 18.5
1979 4 28 4 30 18
1979 4 29 0 32.5 16.5
1979 4 30 24 39 18
1979 5 1 0 30.5 15
1979 5 2 0 32.5 17
1979 5 3 0 35 18
1979 5 4 37 33 16
1979 5 5 4 25.5 18.5
1979 5 6 0 26 18
1979 5 7 0 28 15.5
1979 5 8 0 31.5 13.5
1979 5 9 0 31.5 16.5
1979 5 10 0 31.5 18
1979 5 11 0 31.5 17
1979 5 12 41 29 17.5
1979 5 13 14.5 21 17.5
1979 5 14 0 26.5 18
1979 5 15 2 24 18
1979 5 16 6 27.5 18
1979 5 17 0 25 18.5
1979 5 18 0 28 18
1979 5 19 0 29 16
1979 5 20 0 30 15.5
1979 5 21 0 31 16
