"anio" "mes" "dia" "pp" "tmax" "tmin"
1978 12 22 10 31 22
1978 12 23 33 30 22
1978 12 24 1 28 23
1978 12 25 7 30 23
1978 12 26 9 29 21
1978 12 27 10 30 20
1978 12 28 2 30 21
1978 12 29 4 30 22
1978 12 30 0 32 22
1979 1 1 0 36 24
1979 1 2 0 32 23
1979 1 3 0 32 21
1979 1 4 0 31 21
1979 1 5 0 32 22
1979 1 6 0 32 23
1979 1 7 30 29 23
1979 1 8 0 32 22
1979 1 9 10 31 22
1979 1 10 0 31 21
1979 1 11 0 32 21
1979 1 12 0 33 22
1979 1 13 6 32 23
1979 1 14 0 31 23
1979 1 15 6.8 35 22
1979 1 16 0 33 21
1979 1 17 0 30 21
1979 1 18 0 33 22
1979 1 19 0 32 23
1979 1 20 1 33 23
1979 1 21 2 34 23
1979 1 22 0 32 22
1979 1 23 0 32 23
1979 1 24 0 31 23
1979 1 25 0 32 24
1979 1 26 0 32 22
1979 1 27 0 34 22
1979 1 28 25 32 22
1979 1 29 3 33 23
1979 1 30 8 30 23
1979 1 31 46 28 22
1979 2 1 10 28 22
1979 2 2 5 28 23
1979 2 3 0 29 23
1979 2 4 26 28 22
1979 2 5 15 29 21
1979 2 6 0 31 22
1979 2 7 0 31 23
1979 2 8 0 30 23
1979 2 9 0 30 22.5
1979 2 10 0 31 22
1979 2 11 8.2 32 23
1979 2 12 26 33 23
1979 2 13 0 29 22
1979 2 14 8 32 23
1979 2 15 0 31.5 23
1979 2 16 0 31 22.5
1979 2 17 0 30.5 22
1979 2 18 0 31 22
1979 2 19 11.2 31.5 22.5
1979 2 20 2 31.5 23
1979 2 21 6 32 22.5
1979 2 22 18 32.5 22
1979 2 23 0 31 22.5
1979 2 24 0 30 22
1979 2 25 20 31 22
1979 2 26 8 31.5 21.5
1979 2 27 28 32 22
1979 2 28 18 31 22.5
1979 3 1 0 33 22
1979 3 2 0 32.5 23
1979 3 3 0 32 22.5
1979 3 4 0 31 22
1979 3 5 0 32 21
1979 3 6 0 33 22
1979 3 7 97 32 23
1979 3 8 0 32 22
1979 3 9 0 31.5 22.5
1979 3 10 0 32 22
1979 3 11 0 33 23
1979 3 12 0 32 24
1979 3 13 0 31.5 23
1979 3 14 0 31 22.5
1979 3 15 8 30 22
1979 3 16 0 30.5 21.5
1979 3 17 0 31 22
1979 3 18 7 30.5 22.5
1979 3 19 4 30 21
1979 3 20 0 29.5 20
1979 3 21 0 29 21
1979 3 22 32 29 20.5
1979 3 23 110 28 20
1979 3 24 65 27.5 19.5
1979 3 25 42 27 19
1979 3 26 7 28 19
1979 3 27 0 29 20
1979 3 28 0 30 21.5
1979 3 29 6 31 22
1979 3 30 8 32 23
1979 4 1 0 32 23.5
1979 4 2 0 32 24
1979 4 3 4 33 24
1979 4 4 7 32.5 25
1979 4 5 2 32 24.5
1979 4 6 0 32 24
1979 4 7 9 32.5 24
1979 4 8 0 30 22.5
1979 4 9 12 29 21
1979 4 10 0 31.5 22
1979 4 11 0 31 22.5
1979 4 12 0 32 23
1979 4 13 6 34 24
1979 4 14 0 33.5 22
1979 4 15 0 31 24
1979 4 16 8 32.5 22
1979 4 17 17 31.5 22.5
1979 4 18 14 31.5 23
1979 4 19 0 33 23
1979 4 20 0 33.5 22
1979 4 21 0 32.5 22
1979 4 22 27 33 21
1979 4 23 21 32.5 22
1979 4 24 0 34 21
1979 4 25 0 33.5 22.5
1979 4 26 0 33 23
1979 4 27 0 34 23
1979 4 28 7 29 22
1979 4 29 4 28.5 20
1979 4 30 0 23 19
1979 5 1 0 27 20
1979 5 2 0 26 19
1979 5 3 0 28 18
1979 5 4 68 25 18
1979 5 5 2 27 20
1979 5 6 0 27 20
1979 5 7 0 29 17
1979 5 8 0 30 16
1979 5 9 0 30 17
1979 5 10 0 29 18
1979 5 11 0 28 19
1979 5 12 3 30 19
1979 5 13 0 31 19
1979 5 14 0 33 17
1979 5 15 0 28 19
1979 5 16 0 30 21
1979 5 17 1.5 25 21
1979 5 18 0 21 17
1979 5 19 0 20 15
1979 5 20 6 22 17
1979 5 21 10 22 18
1979 5 22 0 22 18
1979 5 23 0 30 18
1979 5 24 0 26 19
1979 5 25 0 37 20
1979 5 26 0 22 20
1979 5 27 0 19 16
1979 5 28 1 20 15
1979 5 29 0 24 16
1979 5 30 0 23 16
1979 6 1 0 23 15
1979 6 2 0 25 19
1979 6 3 16 24 19
1979 6 4 18 22 19
1979 6 5 0 27 18
1979 6 6 0 26 20
1979 6 7 0 27 19
1979 6 8 0 30 20
1979 6 9 0 30 21
1979 6 10 14 24 21
1979 6 11 0 21 18
1979 6 12 1 21 16
1979 6 13 0 25 18
1979 6 14 4 24 17
1979 6 15 0 28 18
1979 6 16 0 27 18
1979 6 18 0 28 13
1979 6 19 3 27 12.5
1979 6 20 2 22 18
1979 6 21 0 23 17
1979 6 22 0 22 16
1979 6 23 0 26 15
1979 6 24 2 26 16
1979 6 25 0 24 19
1979 6 26 0 24 17
1979 6 27 0 27 17
1979 6 28 0 27 17
1979 6 29 0 27 16
1979 6 30 7 22 18
1979 7 1 0 23 14
1979 7 2 0 23 14
1979 7 3 0 24 15
1979 7 4 0 24 14
1979 7 5 0 26 16
1979 7 6 0 27 15
1979 7 7 0 24 16
1979 7 8 0 22 16
1979 7 9 0 25 19
1979 7 10 0 25 19
1979 7 11 0 23 18
1979 7 12 20 22 16.4
1979 7 13 0 23 15.1
1979 7 14 0 25 14
1979 7 15 0 24 15
1979 7 16 6.3 22 18
1979 7 17 7 20 17
1979 7 18 2 21 16
1979 7 19 0 22 16
1979 7 20 1.6 23 16.2
1979 7 21 0 20 17
1979 7 22 0 21 17
1979 7 23 3 20 17
1979 7 24 0 24 15
1979 7 25 0 26 12.4
1979 7 26 0 29 14
1979 7 27 0 28 16
1979 7 28 0 25 17
1979 7 29 0 27 16
1979 7 30 0 25 18
1979 7 31 0 30 17
1979 8 1 0 30 22
1979 8 2 1.5 30 22
1979 8 3 0 31 22.5
1979 8 4 0 30.5 22
1979 8 5 0 30 22
1979 8 6 0 29.5 21
1979 8 7 14.3 29.5 22.5
1979 8 8 2.5 28 22
1979 8 9 0 29.5 22.5
1979 8 10 0 32.5 22
1979 8 11 0 34 24
1979 8 12 0 35 23
1979 8 13 0 32.5 23.5
1979 8 14 0 32 24
1979 8 15 37 30 22
1979 8 16 22.5 28 21.5
1979 8 17 16 26 22
1979 8 18 0 26.5 21.5
1979 8 19 26 27 22
1979 8 20 83 26.5 22.5
1979 8 21 20 30 22
1979 8 22 96 27 23
1979 8 23 1.7 25 22
1979 8 24 5 28 22.5
1979 8 25 6 28.5 23
1979 8 26 0 29 23
1979 8 27 0 31 22
1979 8 28 0 30 21
1979 8 29 3.5 30 23
1979 8 30 0 28.5 24
1979 9 1 0 30 23
1979 9 2 0 31 24
1979 9 3 0 31 23
1979 9 4 5 31 23
1979 9 5 5 29 22
1979 9 6 35 28 22
1979 9 7 12 28 22
1979 9 8 78 27 23
1979 9 9 5 27 22
1979 9 10 0 28 22
1979 9 11 0 28 23
1979 9 12 0 29 23
1979 9 13 0 28 23
1979 9 14 0 29 22
1979 9 15 0 30 22
1979 9 16 0 30 21
1979 9 17 0 28 21
1979 9 18 5 28 22
1979 9 19 0 29 22
1979 9 20 0 28 23
1979 9 21 5 29 23
1979 9 22 0 29 22
1979 9 23 0 29 22
1979 9 24 0 28 23
1979 9 25 0 28 22
1979 9 26 0 29 22
1979 9 27 0 29 23
1979 9 28 0 30 23
1979 9 29 0 30 24
1979 9 30 0 30 24
1979 10 1 0 31 19
1979 10 2 0 31 19
1979 10 3 0 28 20.5
1979 10 4 0 29 21.5
1979 10 5 0 30 22
1979 10 6 0 32 21
1979 10 7 0 31 22
1979 10 8 0 31.5 21.5
1979 10 9 0 32 22
1979 10 10 0 32 21
1979 10 11 0 32.5 20
1979 10 12 0 32 20
1979 10 13 0 33 21
1979 10 14 0 32 21
1979 10 15 0 31 22
1979 10 16 0 32 22
1979 10 17 0 32 22
1979 10 18 0 31.5 21
1979 10 19 0 32 21
1979 10 20 0 31 22.5
1979 10 21 0 32 22
1979 10 22 0 32 23
1979 10 23 18 28 23
1979 10 24 1.4 27 20
1979 10 25 0 28 19
1979 10 26 0 28 19
1979 10 27 0 27 20
1979 10 28 0 27 20
1979 10 29 0 28 19
1979 10 30 0 27 19
1979 10 31 0 29 19
1979 11 1 0 31 20
1979 11 2 4 31 22
1979 11 3 3 32 20
1979 11 4 0 28 21
1979 11 5 0 30 20
1979 11 6 0 30 20
1979 11 7 0 31 22
1979 11 8 0 29 22
1979 11 9 0 29 20
1979 11 10 0 29 20
1979 11 11 0 28 22
1979 11 12 7 25 22
1979 11 13 8 23 20
1979 11 14 18 23 18
1979 11 15 15 23 18
1979 11 16 5 21 18
1979 11 17 3 21 17
1979 11 18 0 23 17
1979 11 19 0 27 18
1979 11 20 0 29 20
1979 11 21 0 30 22
1979 11 22 0 31 22
1979 11 23 0 29 20
1979 11 24 0 28 20
1979 11 25 0 29 22
1979 11 26 0 30 21
1979 11 27 0 27 21
1979 11 28 0 26 20
1979 11 29 7 23 15
1979 11 30 0 22 15
1979 12 1 0 20 17
1979 12 2 0 19 15
1979 12 3 3 22 15
1979 12 4 0 21 16
1979 12 5 0 23 15
1979 12 6 7 27 17
1979 12 7 4 25 18
1979 12 8 10 25 17
1979 12 9 14 23 16
1979 12 10 0 28 18
1979 12 11 0 27 18
1979 12 12 0 28 16
1979 12 13 0 28 18
1979 12 14 0 26 19
1979 12 15 0 28 17
1979 12 16 0 27 18
1979 12 17 0 25 17
1979 12 18 0 22 16
1979 12 19 0 23 15
1979 12 20 0 24 16
1979 12 21 0 26 17
1979 12 22 0 26 16
1979 12 23 0 32 16
1979 12 24 4 23 15
1979 12 25 0 25 15
1979 12 26 0 27 16
1979 12 27 0 25 15
1979 12 28 0 29 15
1979 12 29 0 28 16
1979 12 30 0 29 15
1979 12 31 0 29 17.5
1980 1 1 8 25 17
1980 1 2 0 27 15
1980 1 3 0 28 16
1980 1 4 0 25 16
1980 1 5 0 25 15
1980 1 6 0 25 15
1980 1 7 0 28 14
1980 1 8 0 29 18
1980 1 9 0 29 19
1980 1 10 0 32 21
1980 1 11 0 30 22
1980 1 12 0 28 20
1980 1 13 0 27 19
1980 1 14 0 27 14
1980 1 15 0 27 16
1980 1 16 0 28 18
1980 1 17 0 26 19
1980 1 18 0 25 21
1980 1 19 0 27 22
1980 1 20 0 28 22
1980 1 21 0 27 20
1980 1 22 1 27 20
1980 1 23 7 21 18
1980 1 24 0 21 13
1980 1 25 0 29 14
1980 1 26 0 30 15
1980 1 27 0 26 16
1980 1 28 0 27 17
1980 1 29 0 27 20
1980 1 30 0 28 21
1980 1 31 0 27 21
1980 2 1 0 29 15
1980 2 2 0 25 16
1980 2 3 0 22 15
1980 2 4 0 25 14
1980 2 5 0 26 17
1980 2 6 0 28 16
1980 2 7 0 28 17
1980 2 8 0 27 17
1980 2 9 0 23 16
1980 2 10 2.6 22 14
1980 2 11 0 25 14
1980 2 12 0 29 15
1980 2 13 0 29 15
1980 2 14 0 29 17
1980 2 15 0 28 15
1980 2 16 0 33 16
1980 2 17 0 32 15
1980 2 18 0 33 16
1980 2 19 0 28 16
1980 2 20 0 32 18
1980 2 21 0 35 19
1980 2 22 0 35 19
1980 2 23 0 33 20
1980 2 24 0 30 20
1980 2 25 2 26 18
1980 2 26 0 24 18
1980 2 27 1 25 17
1980 2 28 0 28 17
1980 2 29 0 32 17
1980 3 1 0 32 19
1980 3 2 0 20 18
1980 3 3 0 24 14
1980 3 4 0 29 16
1980 3 5 0 32 18
1980 3 6 0 30 21
1980 3 7 0 33 20
1980 3 8 0 35 20
1980 3 9 0 30 21
1980 3 10 0 32 20
1980 3 11 0 33 20
1980 3 12 0 36 21
1980 3 13 0 29 20
1980 3 14 0 26 21
1980 3 15 0 27 21
1980 3 16 0 33 20
1980 3 17 0 34 19
1980 3 18 0 32 20
1980 3 19 0 30 20
1980 3 20 0 36 18
1980 3 21 0 28 21
1980 3 22 0 38 19
1980 3 23 0 37 20
1980 3 24 0 34 23
1980 3 25 0 31 23
1980 3 26 0 34 22
1980 3 27 0 38 24
1980 3 28 0 39 22
1980 3 29 0 32 23
1980 3 30 0 33 22
1980 3 31 0 32 21
1980 4 1 0 38 24
1980 4 2 0 38 23
1980 4 3 0 39 24
1980 4 4 0 39 25
1980 4 5 0 40 25
1980 4 6 0 39 26
1980 4 7 0 39 25
1980 4 8 0 38 24
1980 4 9 0 37 24
1980 4 10 0 38 23
1980 4 11 0 29 24
1980 4 12 0 27 20
1980 4 13 5 25 16
1980 4 14 2 23 16
1980 4 15 0 25 15
1980 4 16 0 28 14
1980 4 17 0 28 18
1980 4 18 0 29 19
1980 4 19 0 29 20
1980 4 20 0 32 20
1980 4 21 0 34 17
1980 4 22 0 26 17
1980 4 23 0 32 19
1980 4 24 0 37 19
1980 4 25 0 36 23
1980 4 26 0 35 24
1980 4 27 0 36 24
1980 4 28 0 39 19
1980 4 29 0 39 20
1980 4 30 0 38 19
1980 5 1 0 38 22
1980 5 2 0 38 23
1980 5 3 0 39 23
1980 5 4 0 39 24
1980 5 5 0 38 24
1980 5 6 0 37 23
1980 5 7 0 39 24
1980 5 8 0 40 23
1980 5 9 0 41 23
1980 5 10 0 41 24
1980 5 11 0 42 24
1980 5 12 0 41 24
1980 5 13 0 41 25
1980 5 14 0 40 25
1980 5 15 0 40 24
1980 5 16 0 41 24
1980 5 17 0 42 25
1980 5 18 0 41 26
1980 5 19 0 39 25
1980 5 20 0 35 24
1980 5 21 0 34 21
1980 5 22 0 40 21
1980 5 23 0 39 24
1980 5 24 0 41 22
1980 5 25 0 40 24
1980 5 26 0 39 23
1980 5 27 0 37 23
1980 5 28 0 38 22
1980 5 29 0 39 22
1980 5 30 0 38 23
1980 5 31 0 39 22
1980 6 1 0 36 25
1980 6 2 0 37 25
1980 6 3 7 36 25
1980 6 4 0 32 24
1980 6 5 0 33 23
1980 6 6 0 33 25
1980 6 7 0 34 25
1980 6 8 0 35 24
1980 6 9 0 35 23
1980 6 10 0 34 22
1980 6 11 0 33 23
1980 6 12 8 32 23
1980 6 13 7 32 23
1980 6 14 20 34 22
1980 6 15 45 36 23
1980 6 16 2 32 23
1980 6 17 0 32 24
1980 6 18 20 29 23
1980 6 19 21 29 23
1980 6 20 15 30 22
1980 6 21 3 32 23
1980 6 22 10 31 22
1980 6 23 33 30 22
1980 6 24 1 28 23
1980 6 25 7 30 23
1980 6 26 9 29 21
1980 6 27 10 30 20
1980 6 28 2 30 21
1980 6 29 4 30 22
1980 6 30 0 32 22
1980 7 1 0 36 24
1980 7 2 0 32 23
1980 7 3 0 32 21
1980 7 4 0 31 21
1980 7 5 0 32 22
1980 7 6 0 32 23
1980 7 7 30 29 23
1980 7 8 0 32 22
1980 7 9 10 31 22
1980 7 10 0 31 21
1980 7 11 0 32 21
1980 7 12 0 33 22
1980 7 13 6 32 23
1980 7 14 0 31 23
1980 7 15 6.8 35 22
1980 7 16 0 33 21
1980 7 17 0 30 21
1980 7 18 0 33 22
1980 7 19 0 32 23
1980 7 20 1 33 23
1980 7 21 2 34 23
1980 7 22 0 32 22
1980 7 23 0 32 23
1980 7 24 0 31 23
1980 7 25 0 32 24
1980 7 26 0 32 22
1980 7 27 0 34 22
1980 7 28 25 32 22
1980 7 29 3 33 23
1980 7 30 8 30 23
1980 7 31 46 28 22
1980 8 1 10 28 22
1980 8 2 5 28 23
1980 8 3 0 29 23
1980 8 4 26 28 22
1980 8 5 15 29 21
1980 8 6 0 31 22
1980 8 7 0 31 23
1980 8 8 0 30 23
1980 8 9 0 30 22.5
1980 8 10 0 31 22
1980 8 11 8.2 32 23
1980 8 12 26 33 23
1980 8 13 0 29 22
1980 8 14 8 32 23
1980 8 15 0 31.5 23
1980 8 16 0 31 22.5
1980 8 17 0 30.5 22
1980 8 18 0 31 22
1980 8 19 11.2 31.5 22.5
1980 8 20 2 31.5 23
1980 8 21 6 32 22.5
1980 8 22 18 32.5 22
1980 8 23 0 31 22.5
1980 8 24 0 30 22
1980 8 25 20 31 22
1980 8 26 8 31.5 21.5
1980 8 27 28 32 22
1980 8 28 18 31 22.5
1980 8 29 9 30 21
1980 8 30 0 32 20.5
1980 8 31 0 31 21.5
1980 9 1 0 33 22
1980 9 2 0 32.5 23
1980 9 3 0 32 22.5
1980 9 4 0 31 22
1980 9 5 0 32 21
1980 9 6 0 33 22
1980 9 7 97 32 23
1980 9 8 0 32 22
1980 9 9 0 31.5 22.5
1980 9 10 0 32 22
1980 9 11 0 33 23
1980 9 12 0 32 24
1980 9 13 0 31.5 23
1980 9 14 0 31 22.5
1980 9 15 8 30 22
1980 9 16 0 30.5 21.5
1980 9 17 0 31 22
1980 9 18 7 30.5 22.5
1980 9 19 4 30 21
1980 9 20 0 29.5 20
1980 9 21 0 29 21
1980 9 22 32 29 20.5
1980 9 23 110 28 20
1980 9 24 65 27.5 19.5
1980 9 25 42 27 19
1980 9 26 7 28 19
1980 9 27 0 29 20
1980 9 28 0 30 21.5
1980 9 29 6 31 22
1980 9 30 8 32 23
1980 10 1 0 32 23.5
1980 10 2 0 32 24
1980 10 3 4 33 24
1980 10 4 7 32.5 25
1980 10 5 2 32 24.5
1980 10 6 0 32 24
1980 10 7 9 32.5 24
1980 10 8 0 30 22.5
1980 10 9 12 29 21
1980 10 10 0 31.5 22
1980 10 11 0 31 22.5
1980 10 12 0 32 23
1980 10 13 6 34 24
1980 10 14 0 33.5 22
1980 10 15 0 31 24
1980 10 16 8 32.5 22
1980 10 17 17 31.5 22.5
1980 10 18 14 31.5 23
1980 10 19 0 33 23
1980 10 20 0 33.5 22
1980 10 21 0 32.5 22
1980 10 22 27 33 21
1980 10 23 21 32.5 22
1980 10 24 0 34 21
1980 10 25 0 33.5 22.5
1980 10 26 0 33 23
1980 10 27 0 34 23
1980 10 28 7 29 22
1980 10 29 4 28.5 20
1980 10 30 0 23 19
1980 10 31 0 22 17
1980 11 1 0 27 20
1980 11 2 0 26 19
1980 11 3 0 28 18
1980 11 4 68 25 18
1980 11 5 2 27 20
1980 11 6 0 27 20
1980 11 7 0 29 17
1980 11 8 0 30 16
1980 11 9 0 30 17
1980 11 10 0 29 18
1980 11 11 0 28 19
1980 11 12 3 30 19
1980 11 13 0 31 19
1980 11 14 0 33 17
1980 11 15 0 28 19
1980 11 16 0 30 21
1980 11 17 1.5 25 21
1980 11 18 0 21 17
1980 11 19 0 20 15
1980 11 20 6 22 17
1980 11 21 10 22 18
1980 11 22 0 22 18
1980 11 23 0 30 18
1980 11 24 0 26 19
1980 11 25 0 37 20
1980 11 26 0 22 20
1980 11 27 0 19 16
1980 11 28 1 20 15
1980 11 29 0 24 16
1980 11 30 0 23 16
1980 12 1 0 23 15
1980 12 2 0 25 19
1980 12 3 16 24 19
1980 12 4 18 22 19
1980 12 5 0 27 18
1980 12 6 0 26 20
1980 12 7 0 27 19
1980 12 8 0 30 20
1980 12 9 0 30 21
1980 12 10 14 24 21
1980 12 11 0 21 18
1980 12 12 1 21 16
1980 12 13 0 25 18
1980 12 14 4 24 17
1980 12 15 0 28 18
1980 12 16 0 27 18
1980 12 17 0 28 10
1980 12 18 0 28 13
1980 12 19 3 27 12
1980 12 20 2 22 18
1980 12 21 0 23 17
1980 12 22 0 22 16
1980 12 23 0 26 15
1980 12 24 2 26 16
1980 12 25 0 24 19
1980 12 26 0 24 17
1980 12 27 0 27 17
1980 12 28 0 27 17
1980 12 29 0 27 16
1980 12 30 7 22 18
1980 12 31 0 22 15
1981 1 1 0 23 14
1981 1 2 0 23 14
1981 1 3 0 24 15
1981 1 4 0 24 14
1981 1 5 0 26 16
1981 1 6 0 27 15
1981 1 7 0 24 16
1981 1 8 0 22 16
1981 1 9 0 25 19
1981 1 10 0 25 19
1981 1 11 0 23 18
1981 1 12 20 22 16
1981 1 13 0 23 14
1981 1 14 0 25 14
1981 1 15 0 24 15
1981 1 16 6.3 22 18
1981 1 17 7 20 17
1981 1 18 2 21 16
1981 1 19 0 22 16
1981 1 20 1.6 23 16
1981 1 21 0 20 17
1981 1 22 0 21 17
1981 1 23 3 20 17
1981 1 24 0 24 15
1981 1 25 0 26 12
1981 1 26 0 29 14
1981 1 27 0 28 16
1981 1 28 0 25 17
1981 1 29 0 27 16
1981 1 30 0 25 18
1981 1 31 0 30 17
1981 2 1 0 32 18
1981 2 2 0 20 18
1981 2 3 0 20 15
1981 2 4 0 24 16
1981 2 5 0 25 17
1981 2 6 0 26 18
1981 2 7 0 30 19
1981 2 8 0 25 18
1981 2 9 0 30 19
1981 2 10 0 36 19
1981 2 11 1 25 21
1981 2 12 0 19 14
1981 2 13 5 19 15
1981 2 14 4 20 16
1981 2 15 0 20 15
1981 2 16 0 24 16
1981 2 17 4 25 17
1981 2 18 0 26 18
1981 2 19 5 26 19
1981 2 20 0.4 28 20
1981 2 21 0 30 19
1981 2 22 2.5 26 20
1981 2 23 0.6 19 17
1981 2 24 0 24 16
1981 2 25 0 29 17
1981 2 26 0 29 17
1981 2 27 0 30 18
1981 2 28 0 30 17
1981 3 1 0 31 19
1981 3 2 0 30 20
1981 3 3 0 31 20
1981 3 4 0 35 19
1981 3 5 0 28 19
1981 3 6 0 31 18
1981 3 7 0 30 20
1981 3 8 1 27 21
1981 3 9 0.7 21 18
1981 3 10 0.9 23 18
1981 3 11 0 27 18
1981 3 12 0 31 19
1981 3 13 5 25 21
1981 3 14 4 23 20
1981 3 15 0 29 19
1981 3 16 0 26 19
1981 3 17 0 27 19
1981 3 18 0 36 20
1981 3 19 0 27 21
1981 3 20 0 31 17
1981 3 21 0 40 19
1981 3 22 0 30 21
1981 3 23 0 26 19
1981 3 24 0 28 16
1981 3 25 0 27 18
1981 3 26 0 28 19
1981 3 27 0 32 16
1981 3 28 0 35 19
1981 3 29 0 38 20
1981 3 30 0 34 20
1981 3 31 0 37 19
1981 4 1 0 31 21
1981 4 2 0 32 21
1981 4 3 0 37 21
1981 4 4 0 39 22
1981 4 5 0 29 23
1981 4 6 2.8 25 22
1981 4 7 0 30 19
1981 4 8 0 33 21
1981 4 9 0 30 21
1981 4 10 0 28 22
1981 4 11 0 30 21
1981 4 12 0 33 22
1981 4 13 0 33 23
1981 4 14 0 33 22
1981 4 15 0 29 22
1981 4 16 0 26 21
1981 4 17 0 29 19
1981 4 18 0 32 20
1981 4 19 0 33 21
1981 4 20 0 32 21
1981 4 21 0 33 20
1981 4 22 0 36 20
1981 4 23 0 38 22
1981 4 24 0 33 23
1981 4 25 1.5 33 23
1981 4 26 0 33 23
1981 4 27 0 35 24
1981 4 28 0 36 24
1981 4 29 0 35 24
1981 4 30 0 36 23
1981 5 1 0 35 22
1981 5 2 0 36 23
1981 5 3 0 37 24
1981 5 4 0 36 25
1981 5 5 0 36 24
1981 5 6 0 35 25
1981 5 7 0 34 23
1981 5 8 0 35 23
1981 5 9 0 39 24
1981 5 10 0 31 22
1981 5 11 0 29 22
1981 5 12 0 35 21
1981 5 13 0 39 23
1981 5 14 0 39 22
1981 5 15 0 39 23
1981 5 16 0 40 22
1981 5 17 0 40 25
1981 5 18 0 41 25
1981 5 19 0 37 25
1981 5 20 0 33 24
1981 5 21 7.4 34 24
1981 5 22 0 36 25
1981 5 23 5.6 39 24
1981 5 24 0 39 24
1981 5 25 55.8 39 26
1981 5 26 0 36 25
1981 5 27 0 36 25
1981 5 28 1.3 38 24
1981 5 29 0 35 25
1981 5 30 0 37 24
1981 5 31 22.2 34 25
1981 6 1 1.3 31 22
1981 6 2 20.6 28 23
1981 6 3 0 31 24
1981 6 4 0 33 24
1981 6 5 0 34 25
1981 6 6 5 34 25
1981 6 7 0 32 25
1981 6 8 21.7 33 24
1981 6 9 2.4 32 24
1981 6 10 0 33 23
1981 6 11 0.5 33 23
1981 6 12 0 34 24
1981 6 13 0 35 23
1981 6 14 3.2 33 25
1981 6 15 1.8 31 24
1981 6 16 1.1 29 23
1981 6 17 52.9 25 22
1981 6 18 15.4 31 22
1981 6 19 0 31 22
1981 6 20 0 31 23
1981 6 21 0 33 23
1981 6 22 0 34 25
1981 6 23 20.3 31 25
1981 6 24 11.2 29 23
1981 6 25 18.7 29 22
1981 6 26 0 27 22
1981 6 27 1.9 28 23
1981 6 28 3.4 31 23
1981 6 29 56 26 23
1981 6 30 28.1 24 21
1981 7 1 7.3 28 22
1981 7 2 0 30 20
1981 7 3 17.6 30.5 22
1981 7 4 0 28 22
1981 7 5 0 33 22
1981 7 6 0 34 23
1981 7 7 49.1 32 24
1981 7 8 15.4 30 23
1981 7 9 7.5 28 22
1981 7 10 4.2 27 23
1981 7 11 1.6 28 22.5
1981 7 12 9.4 27 22
1981 7 13 72.7 27 23
1981 7 14 25.8 28 22
1981 7 15 0 31 22
1981 7 16 0 32 22.5
1981 7 17 2.8 31 22
1981 7 18 1.4 31.5 23
1981 7 19 3.2 30 25
1981 7 20 0 30.5 24
1981 7 21 0 31.5 24
1981 7 22 0 32.5 23
1981 7 23 1.2 31 23.5
1981 7 24 20 31.5 24
1981 7 25 3.6 30 24
1981 7 26 6.8 32 23
1981 7 27 5.5 29 22
1981 7 28 0 29.5 23
1981 7 29 0 30.5 24
1981 7 30 0 31.5 24
1981 7 31 8 32 22
1981 8 1 2.7 27 22
1981 8 2 0 29 22.5
1981 8 3 0 32 23
1981 8 4 0 30.5 23
1981 8 5 0 31.5 24
1981 8 6 0 30 25
1981 8 7 0 32 25
1981 8 8 60 29.5 26
1981 8 9 9 27 22.5
1981 8 10 9.3 29 22
1981 8 11 1.5 30 23
1981 8 12 0 31 24
1981 8 13 18 31.5 24.5
1981 8 14 2 29 24
1981 8 15 4.7 31.5 23
1981 8 16 0 31 23
1981 8 17 0 34 24
1981 8 18 0 33 23.5
1981 8 19 20 30 24
1981 8 20 1 28 22
1981 8 21 9.5 32 23
1981 8 22 37 30 23.5
1981 8 23 10 29 23
1981 8 24 6.7 28.5 23
1981 8 25 9 26.5 22.5
1981 8 26 9.2 26.5 22
1981 8 27 0 28 23
1981 8 28 0 31 24
1981 8 29 0 32 24.5
1981 8 30 0 31.5 24
1981 8 31 0 33 22
1981 9 1 0 32.5 23
1981 9 2 0 32 22.5
1981 9 3 2 31 22
1981 9 4 7.5 29.5 22
1981 9 5 1.2 29 21
1981 9 6 0 29 23
1981 9 7 14.5 30.5 23
1981 9 8 1.4 29 24
1981 9 9 0 29 23
1981 9 10 0 30 22.5
1981 9 11 7.5 29.5 24
1981 9 12 0 30 23
1981 9 13 0 32 24
1981 9 14 0 33 25
1981 9 15 0 32 25
1981 9 16 27 30.5 23
1981 9 17 155.5 24.5 22
1981 9 18 11.5 28 21
1981 9 19 0 25.5 21.5
1981 9 20 0 30 21
1981 9 21 0 30 22
1981 9 22 7.8 29 22.5
1981 9 23 0 28 22
1981 9 24 10.7 28.5 23
1981 9 25 2.7 25 22.5
1981 9 26 41.2 29 22.5
1981 9 27 0 27.5 22.5
1981 9 28 10.6 27.5 23
1981 9 29 24.7 28 23
1981 9 30 0 29 22.5
1981 10 1 48 27 22
1981 10 2 8.5 26.5 23
1981 10 3 0 30.5 22.5
1981 10 4 0 30 24
1981 10 5 0 30.5 24
1981 10 6 0 30 24
1981 10 7 0 31.5 25
1981 10 8 0 31 24.5
1981 10 9 0 32.5 23.5
1981 10 10 0 32 22.5
1981 10 11 1.2 30.5 24.5
1981 10 12 0 31.5 24
1981 10 13 0 31 23.5
1981 10 14 0 32 24
1981 10 15 0 31 24
1981 10 16 3.5 27 23
1981 10 17 0 28.5 22.5
1981 10 18 3 28 22
1981 10 19 20 24.5 21.5
1981 10 20 0 25 21
1981 10 21 2 24 21
1981 10 22 0 24 20.5
